batch_units;stock_group;barra_id;comprimento_barra_mm;aproveitamento_mm;sobra_mm;part_id;item;perfil;material;comprimento_peca_mm;batch_unit
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-021-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-020-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-004;12000;11700;300;DG-019-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-019-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-019-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-019-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-019-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-018-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-005;12000;11700;300;DG-017-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-017-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-017-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-016-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-006;12000;11700;300;DG-015-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-014-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-013-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-012-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-007;12000;11700;300;DG-012-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-008;12000;11700;300;DG-012-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
